"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 01 12:04:01 GMT 2024","Sun Sep 01 12:04:02 GMT 2024","1406","chromium","","Notes App e2e flow","","","Should be able to logout",""
"failed","Sun Sep 01 12:02:37 GMT 2024","Sun Sep 01 12:02:49 GMT 2024","11990","chromium","","Notes App User Info","","","should be able to view user profile information",""
"failed","Sun Sep 01 12:03:10 GMT 2024","Sun Sep 01 12:03:21 GMT 2024","11146","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"failed","Sun Sep 01 12:02:32 GMT 2024","Sun Sep 01 12:02:43 GMT 2024","11113","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Sun Sep 01 12:01:20 GMT 2024","Sun Sep 01 12:01:24 GMT 2024","3593","chromium","","Notes App e2e flow","","","Should see notes page login",""
"failed","Sun Sep 01 12:01:54 GMT 2024","Sun Sep 01 12:02:05 GMT 2024","11285","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Sun Sep 01 12:01:19 GMT 2024","Sun Sep 01 12:01:24 GMT 2024","4709","chromium","","Notes App Login","","","should see user successfully logged in",""
"failed","Sun Sep 01 12:01:29 GMT 2024","Sun Sep 01 12:01:31 GMT 2024","1839","chromium","","User Registration","","","Should be able to register new user",""
"failed","Sun Sep 01 12:03:48 GMT 2024","Sun Sep 01 12:03:59 GMT 2024","11442","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"failed","Sun Sep 01 12:01:56 GMT 2024","Sun Sep 01 12:02:12 GMT 2024","16008","chromium","","Notes App Login","","","should see error message when login fails",""
"failed","Sun Sep 01 12:02:09 GMT 2024","Sun Sep 01 12:02:26 GMT 2024","16844","chromium","","User Registration","","","Should not be able to register with existing username",""
