"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 23 12:03:02 GMT 2024","Sun Jun 23 12:03:04 GMT 2024","2620","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Sun Jun 23 12:02:57 GMT 2024","Sun Jun 23 12:02:57 GMT 2024","17","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Sun Jun 23 12:02:51 GMT 2024","Sun Jun 23 12:02:54 GMT 2024","2657","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Sun Jun 23 12:02:57 GMT 2024","Sun Jun 23 12:02:57 GMT 2024","493","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Sun Jun 23 12:02:55 GMT 2024","Sun Jun 23 12:02:57 GMT 2024","1960","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Sun Jun 23 12:02:54 GMT 2024","Sun Jun 23 12:02:55 GMT 2024","971","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Sun Jun 23 12:02:58 GMT 2024","Sun Jun 23 12:03:02 GMT 2024","3875","chromium","","User Registration","","","Should be able to register new user",""
"passed","Sun Jun 23 12:02:49 GMT 2024","Sun Jun 23 12:02:50 GMT 2024","1386","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Sun Jun 23 12:02:57 GMT 2024","Sun Jun 23 12:02:58 GMT 2024","264","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Sun Jun 23 12:01:20 GMT 2024","Sun Jun 23 12:02:49 GMT 2024","88671","chromium","","Notes App Login","","","should see user successfully logged in",""
