"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 12:12:19 GMT 2024","Thu Jun 13 12:12:19 GMT 2024","30","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Thu Jun 13 12:12:11 GMT 2024","Thu Jun 13 12:12:12 GMT 2024","1157","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Thu Jun 13 12:12:20 GMT 2024","Thu Jun 13 12:12:23 GMT 2024","3783","chromium","","User Registration","","","Should be able to register new user",""
"passed","Thu Jun 13 12:12:17 GMT 2024","Thu Jun 13 12:12:19 GMT 2024","1981","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Thu Jun 13 12:12:16 GMT 2024","Thu Jun 13 12:12:17 GMT 2024","1324","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Thu Jun 13 12:11:54 GMT 2024","Thu Jun 13 12:12:11 GMT 2024","16495","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Thu Jun 13 12:12:19 GMT 2024","Thu Jun 13 12:12:19 GMT 2024","478","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Thu Jun 13 12:12:19 GMT 2024","Thu Jun 13 12:12:20 GMT 2024","261","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Thu Jun 13 12:12:13 GMT 2024","Thu Jun 13 12:12:16 GMT 2024","2450","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Thu Jun 13 12:12:23 GMT 2024","Thu Jun 13 12:12:26 GMT 2024","2141","chromium","","User Registration","","","Should not be able to register with existing username",""
