"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 01 12:06:55 GMT 2024","Mon Jul 01 12:06:55 GMT 2024","29","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Mon Jul 01 12:06:56 GMT 2024","Mon Jul 01 12:07:00 GMT 2024","4132","chromium","","User Registration","","","Should be able to register new user",""
"passed","Mon Jul 01 12:06:49 GMT 2024","Mon Jul 01 12:06:51 GMT 2024","2912","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Mon Jul 01 12:07:00 GMT 2024","Mon Jul 01 12:07:02 GMT 2024","2454","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Mon Jul 01 12:06:53 GMT 2024","Mon Jul 01 12:06:55 GMT 2024","1983","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Mon Jul 01 12:06:55 GMT 2024","Mon Jul 01 12:06:56 GMT 2024","276","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Mon Jul 01 12:06:46 GMT 2024","Mon Jul 01 12:06:48 GMT 2024","1368","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Mon Jul 01 12:05:15 GMT 2024","Mon Jul 01 12:06:46 GMT 2024","91556","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Mon Jul 01 12:06:51 GMT 2024","Mon Jul 01 12:06:53 GMT 2024","1338","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Mon Jul 01 12:06:55 GMT 2024","Mon Jul 01 12:06:55 GMT 2024","527","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
