"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 30 12:11:18 GMT 2024","Sun Jun 30 12:11:18 GMT 2024","30","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Sun Jun 30 12:11:18 GMT 2024","Sun Jun 30 12:11:19 GMT 2024","526","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Sun Jun 30 12:11:08 GMT 2024","Sun Jun 30 12:11:11 GMT 2024","2553","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Sun Jun 30 12:11:16 GMT 2024","Sun Jun 30 12:11:18 GMT 2024","1982","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Sun Jun 30 12:11:19 GMT 2024","Sun Jun 30 12:11:25 GMT 2024","6292","chromium","","User Registration","","","Should be able to register new user",""
"passed","Sun Jun 30 12:11:15 GMT 2024","Sun Jun 30 12:11:16 GMT 2024","1336","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Sun Jun 30 12:11:25 GMT 2024","Sun Jun 30 12:11:27 GMT 2024","1988","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Sun Jun 30 12:11:19 GMT 2024","Sun Jun 30 12:11:19 GMT 2024","264","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Sun Jun 30 12:09:31 GMT 2024","Sun Jun 30 12:11:08 GMT 2024","97089","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Sun Jun 30 12:11:12 GMT 2024","Sun Jun 30 12:11:15 GMT 2024","3219","chromium","","Notes App e2e flow","","","Should see notes page login",""
