"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 22 12:10:55 GMT 2024","Sat Jun 22 12:10:58 GMT 2024","2517","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Sat Jun 22 12:11:01 GMT 2024","Sat Jun 22 12:11:01 GMT 2024","478","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Sat Jun 22 12:11:01 GMT 2024","Sat Jun 22 12:11:01 GMT 2024","34","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Sat Jun 22 12:11:04 GMT 2024","Sat Jun 22 12:11:06 GMT 2024","1654","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Sat Jun 22 12:10:53 GMT 2024","Sat Jun 22 12:10:54 GMT 2024","1424","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Sat Jun 22 12:11:01 GMT 2024","Sat Jun 22 12:11:04 GMT 2024","2933","chromium","","User Registration","","","Should be able to register new user",""
"passed","Sat Jun 22 12:09:24 GMT 2024","Sat Jun 22 12:10:53 GMT 2024","88800","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Sat Jun 22 12:11:01 GMT 2024","Sat Jun 22 12:11:01 GMT 2024","264","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Sat Jun 22 12:10:59 GMT 2024","Sat Jun 22 12:11:01 GMT 2024","1978","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Sat Jun 22 12:10:58 GMT 2024","Sat Jun 22 12:10:59 GMT 2024","962","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
