"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 04 12:11:13 GMT 2024","Thu Jul 04 12:12:54 GMT 2024","100421","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Thu Jul 04 12:13:02 GMT 2024","Thu Jul 04 12:13:02 GMT 2024","159","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Thu Jul 04 12:13:02 GMT 2024","Thu Jul 04 12:13:03 GMT 2024","266","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Thu Jul 04 12:13:06 GMT 2024","Thu Jul 04 12:13:08 GMT 2024","2048","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Thu Jul 04 12:13:02 GMT 2024","Thu Jul 04 12:13:02 GMT 2024","31","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Thu Jul 04 12:13:00 GMT 2024","Thu Jul 04 12:13:02 GMT 2024","1981","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Thu Jul 04 12:12:54 GMT 2024","Thu Jul 04 12:12:55 GMT 2024","1580","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Thu Jul 04 12:12:56 GMT 2024","Thu Jul 04 12:12:59 GMT 2024","2727","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Thu Jul 04 12:12:59 GMT 2024","Thu Jul 04 12:13:00 GMT 2024","973","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Thu Jul 04 12:13:03 GMT 2024","Thu Jul 04 12:13:06 GMT 2024","3449","chromium","","User Registration","","","Should be able to register new user",""
