"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 19 10:16:23 GMT 2024","Mon Aug 19 10:16:24 GMT 2024","394","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Mon Aug 19 10:16:17 GMT 2024","Mon Aug 19 10:16:18 GMT 2024","801","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Mon Aug 19 10:16:22 GMT 2024","Mon Aug 19 10:16:23 GMT 2024","983","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Mon Aug 19 10:16:19 GMT 2024","Mon Aug 19 10:16:21 GMT 2024","2296","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Mon Aug 19 10:16:24 GMT 2024","Mon Aug 19 10:16:26 GMT 2024","2399","chromium","","User Registration","","","Should be able to register new user",""
"passed","Mon Aug 19 10:16:23 GMT 2024","Mon Aug 19 10:16:23 GMT 2024","194","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Mon Aug 19 10:16:21 GMT 2024","Mon Aug 19 10:16:22 GMT 2024","1335","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Mon Aug 19 10:16:23 GMT 2024","Mon Aug 19 10:16:23 GMT 2024","30","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Mon Aug 19 10:16:12 GMT 2024","Mon Aug 19 10:16:17 GMT 2024","4517","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Mon Aug 19 10:16:26 GMT 2024","Mon Aug 19 10:16:28 GMT 2024","1434","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Mon Aug 19 10:16:28 GMT 2024","Mon Aug 19 10:16:30 GMT 2024","2715","chromium","","Notes App User Info","","","should be able to view user profile information",""
