"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 16 12:06:24 GMT 2024","Sun Jun 16 12:06:28 GMT 2024","3727","chromium","","User Registration","","","Should be able to register new user",""
"passed","Sun Jun 16 12:06:28 GMT 2024","Sun Jun 16 12:06:30 GMT 2024","1767","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Sun Jun 16 12:06:21 GMT 2024","Sun Jun 16 12:06:23 GMT 2024","1977","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Sun Jun 16 12:06:23 GMT 2024","Sun Jun 16 12:06:23 GMT 2024","32","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Sun Jun 16 12:06:24 GMT 2024","Sun Jun 16 12:06:24 GMT 2024","265","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Sun Jun 16 12:06:19 GMT 2024","Sun Jun 16 12:06:21 GMT 2024","2032","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Sun Jun 16 12:06:23 GMT 2024","Sun Jun 16 12:06:24 GMT 2024","510","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Sun Jun 16 12:05:20 GMT 2024","Sun Jun 16 12:06:19 GMT 2024","58928","chromium","","Notes App e2e flow","","","Should see notes page login",""
"failed","Sun Jun 16 12:05:03 GMT 2024","Sun Jun 16 12:05:19 GMT 2024","16312","chromium","","Notes App Login","","","should see error message when login fails",""
"failed","Sun Jun 16 12:03:27 GMT 2024","Sun Jun 16 12:04:28 GMT 2024","61496","chromium","","Notes App Login","","","should see user successfully logged in",""
