"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 17 12:03:01 GMT 2024","Wed Jul 17 12:03:01 GMT 2024","262","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Wed Jul 17 12:02:56 GMT 2024","Wed Jul 17 12:02:58 GMT 2024","2336","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Wed Jul 17 12:03:05 GMT 2024","Wed Jul 17 12:03:07 GMT 2024","1924","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Wed Jul 17 12:02:52 GMT 2024","Wed Jul 17 12:02:56 GMT 2024","3924","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Wed Jul 17 12:03:01 GMT 2024","Wed Jul 17 12:03:05 GMT 2024","3762","chromium","","User Registration","","","Should be able to register new user",""
"passed","Wed Jul 17 12:02:58 GMT 2024","Wed Jul 17 12:03:00 GMT 2024","1967","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Wed Jul 17 12:01:10 GMT 2024","Wed Jul 17 12:02:48 GMT 2024","98295","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Wed Jul 17 12:02:48 GMT 2024","Wed Jul 17 12:02:51 GMT 2024","2888","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Wed Jul 17 12:03:00 GMT 2024","Wed Jul 17 12:03:00 GMT 2024","43","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Wed Jul 17 12:03:00 GMT 2024","Wed Jul 17 12:03:01 GMT 2024","513","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
