"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 03 12:12:43 GMT 2024","Sat Aug 03 12:12:45 GMT 2024","1340","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Sat Aug 03 12:12:11 GMT 2024","Sat Aug 03 12:12:38 GMT 2024","27273","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Sat Aug 03 12:12:41 GMT 2024","Sat Aug 03 12:12:43 GMT 2024","2698","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Sat Aug 03 12:12:47 GMT 2024","Sat Aug 03 12:12:48 GMT 2024","260","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Sat Aug 03 12:12:47 GMT 2024","Sat Aug 03 12:12:47 GMT 2024","512","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Sat Aug 03 12:12:38 GMT 2024","Sat Aug 03 12:12:40 GMT 2024","1261","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Sat Aug 03 12:12:48 GMT 2024","Sat Aug 03 12:12:51 GMT 2024","3491","chromium","","User Registration","","","Should be able to register new user",""
"passed","Sat Aug 03 12:12:47 GMT 2024","Sat Aug 03 12:12:47 GMT 2024","29","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Sat Aug 03 12:12:51 GMT 2024","Sat Aug 03 12:12:53 GMT 2024","2266","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Sat Aug 03 12:12:45 GMT 2024","Sat Aug 03 12:12:47 GMT 2024","1984","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
