"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 05 12:03:07 GMT 2024","Wed Jun 05 12:03:07 GMT 2024","509","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Wed Jun 05 12:03:07 GMT 2024","Wed Jun 05 12:03:10 GMT 2024","2697","chromium","","User Registration","","","Should be able to register new user",""
"passed","Wed Jun 05 12:02:59 GMT 2024","Wed Jun 05 12:03:00 GMT 2024","1197","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Wed Jun 05 12:03:03 GMT 2024","Wed Jun 05 12:03:05 GMT 2024","1335","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Wed Jun 05 12:03:01 GMT 2024","Wed Jun 05 12:03:03 GMT 2024","2571","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Wed Jun 05 12:03:07 GMT 2024","Wed Jun 05 12:03:07 GMT 2024","15","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Wed Jun 05 12:03:05 GMT 2024","Wed Jun 05 12:03:07 GMT 2024","1982","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Wed Jun 05 12:03:10 GMT 2024","Wed Jun 05 12:03:12 GMT 2024","1766","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Wed Jun 05 12:03:07 GMT 2024","Wed Jun 05 12:03:07 GMT 2024","263","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Wed Jun 05 12:02:43 GMT 2024","Wed Jun 05 12:02:59 GMT 2024","15257","chromium","","Notes App Login","","","should see user successfully logged in",""
