"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 08 12:11:35 GMT 2024","Sat Jun 08 12:11:35 GMT 2024","493","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Sat Jun 08 12:11:27 GMT 2024","Sat Jun 08 12:11:28 GMT 2024","1246","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Sat Jun 08 12:11:32 GMT 2024","Sat Jun 08 12:11:33 GMT 2024","956","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Sat Jun 08 12:11:33 GMT 2024","Sat Jun 08 12:11:35 GMT 2024","1965","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Sat Jun 08 12:11:35 GMT 2024","Sat Jun 08 12:11:35 GMT 2024","17","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Sat Jun 08 12:11:29 GMT 2024","Sat Jun 08 12:11:32 GMT 2024","2763","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Sat Jun 08 12:11:10 GMT 2024","Sat Jun 08 12:11:27 GMT 2024","16551","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Sat Jun 08 12:11:35 GMT 2024","Sat Jun 08 12:11:35 GMT 2024","262","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Sat Jun 08 12:11:35 GMT 2024","Sat Jun 08 12:11:39 GMT 2024","3554","chromium","","User Registration","","","Should be able to register new user",""
"passed","Sat Jun 08 12:11:39 GMT 2024","Sat Jun 08 12:11:41 GMT 2024","1769","chromium","","User Registration","","","Should not be able to register with existing username",""
