"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 23 14:35:52 GMT 2024","Tue Jul 23 14:35:52 GMT 2024","529","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Tue Jul 23 14:35:52 GMT 2024","Tue Jul 23 14:35:53 GMT 2024","264","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Tue Jul 23 14:35:18 GMT 2024","Tue Jul 23 14:35:44 GMT 2024","25999","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Tue Jul 23 14:35:52 GMT 2024","Tue Jul 23 14:35:52 GMT 2024","27","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Tue Jul 23 14:35:55 GMT 2024","Tue Jul 23 14:35:57 GMT 2024","1645","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Tue Jul 23 14:35:44 GMT 2024","Tue Jul 23 14:35:45 GMT 2024","1174","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Tue Jul 23 14:35:46 GMT 2024","Tue Jul 23 14:35:48 GMT 2024","2433","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Tue Jul 23 14:35:48 GMT 2024","Tue Jul 23 14:35:50 GMT 2024","1344","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Tue Jul 23 14:35:50 GMT 2024","Tue Jul 23 14:35:52 GMT 2024","1980","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Tue Jul 23 14:35:53 GMT 2024","Tue Jul 23 14:35:55 GMT 2024","2812","chromium","","User Registration","","","Should be able to register new user",""
