"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 05 12:02:52 GMT 2024","Fri Jul 05 12:02:53 GMT 2024","1399","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Fri Jul 05 12:02:54 GMT 2024","Fri Jul 05 12:02:59 GMT 2024","4760","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Fri Jul 05 12:03:03 GMT 2024","Fri Jul 05 12:03:03 GMT 2024","27","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Fri Jul 05 12:03:04 GMT 2024","Fri Jul 05 12:03:08 GMT 2024","4502","chromium","","User Registration","","","Should be able to register new user",""
"passed","Fri Jul 05 12:03:03 GMT 2024","Fri Jul 05 12:03:04 GMT 2024","394","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Fri Jul 05 12:03:01 GMT 2024","Fri Jul 05 12:03:03 GMT 2024","1987","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Fri Jul 05 12:03:03 GMT 2024","Fri Jul 05 12:03:03 GMT 2024","510","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Fri Jul 05 12:01:12 GMT 2024","Fri Jul 05 12:02:52 GMT 2024","99610","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Fri Jul 05 12:03:08 GMT 2024","Fri Jul 05 12:03:10 GMT 2024","1978","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Fri Jul 05 12:02:59 GMT 2024","Fri Jul 05 12:03:01 GMT 2024","1969","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
