"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 16 12:14:23 GMT 2024","Fri Aug 16 12:14:27 GMT 2024","3221","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Fri Aug 16 12:13:58 GMT 2024","Fri Aug 16 12:14:23 GMT 2024","25117","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Fri Aug 16 12:14:29 GMT 2024","Fri Aug 16 12:14:30 GMT 2024","973","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Fri Aug 16 12:14:32 GMT 2024","Fri Aug 16 12:14:32 GMT 2024","25","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Fri Aug 16 12:14:33 GMT 2024","Fri Aug 16 12:14:36 GMT 2024","2775","chromium","","User Registration","","","Should be able to register new user",""
"passed","Fri Aug 16 12:14:32 GMT 2024","Fri Aug 16 12:14:33 GMT 2024","526","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Fri Aug 16 12:14:28 GMT 2024","Fri Aug 16 12:14:29 GMT 2024","1650","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Fri Aug 16 12:14:30 GMT 2024","Fri Aug 16 12:14:32 GMT 2024","1990","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Fri Aug 16 12:14:33 GMT 2024","Fri Aug 16 12:14:33 GMT 2024","264","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Fri Aug 16 12:14:36 GMT 2024","Fri Aug 16 12:14:38 GMT 2024","1702","chromium","","User Registration","","","Should not be able to register with existing username",""
