"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 27 12:12:31 GMT 2024","Thu Jun 27 12:12:33 GMT 2024","2489","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Thu Jun 27 12:12:33 GMT 2024","Thu Jun 27 12:12:34 GMT 2024","960","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Thu Jun 27 12:11:00 GMT 2024","Thu Jun 27 12:12:28 GMT 2024","88066","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Thu Jun 27 12:12:36 GMT 2024","Thu Jun 27 12:12:36 GMT 2024","15","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Thu Jun 27 12:12:37 GMT 2024","Thu Jun 27 12:12:39 GMT 2024","2722","chromium","","User Registration","","","Should be able to register new user",""
"passed","Thu Jun 27 12:12:34 GMT 2024","Thu Jun 27 12:12:36 GMT 2024","1963","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Thu Jun 27 12:12:36 GMT 2024","Thu Jun 27 12:12:37 GMT 2024","267","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Thu Jun 27 12:12:39 GMT 2024","Thu Jun 27 12:12:41 GMT 2024","1589","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Thu Jun 27 12:12:36 GMT 2024","Thu Jun 27 12:12:36 GMT 2024","475","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Thu Jun 27 12:12:28 GMT 2024","Thu Jun 27 12:12:30 GMT 2024","1303","chromium","","Notes App Login","","","should see error message when login fails",""
