"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Aug 30 12:03:14 GMT 2024","Fri Aug 30 12:04:15 GMT 2024","60593","chromium","","User Registration","","","Should be able to register new user",""
"skipped","Fri Aug 30 12:04:14 GMT 2024","Fri Aug 30 12:04:14 GMT 2024","0","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"skipped","Fri Aug 30 12:04:14 GMT 2024","Fri Aug 30 12:04:14 GMT 2024","0","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"skipped","Fri Aug 30 12:04:14 GMT 2024","Fri Aug 30 12:04:14 GMT 2024","0","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"skipped","Fri Aug 30 12:04:14 GMT 2024","Fri Aug 30 12:04:14 GMT 2024","0","chromium","","Notes App e2e flow","","","Should be able to logout",""
"failed","Fri Aug 30 12:06:14 GMT 2024","Fri Aug 30 12:07:14 GMT 2024","60575","chromium","","Notes App Login","","","should see error message when login fails",""
"failed","Fri Aug 30 12:03:11 GMT 2024","Fri Aug 30 12:04:11 GMT 2024","60632","chromium","","Notes App Login","","","should see user successfully logged in",""
"failed","Fri Aug 30 12:06:15 GMT 2024","Fri Aug 30 12:07:16 GMT 2024","60331","chromium","","Notes App User Info","","","should be able to view user profile information",""
"skipped","Fri Aug 30 12:04:14 GMT 2024","Fri Aug 30 12:04:14 GMT 2024","0","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"skipped","Fri Aug 30 12:04:15 GMT 2024","Fri Aug 30 12:04:15 GMT 2024","0","chromium","","User Registration","","","Should not be able to register with existing username",""
"failed","Fri Aug 30 12:03:13 GMT 2024","Fri Aug 30 12:04:14 GMT 2024","60359","chromium","","Notes App e2e flow","","","Should see notes page login",""
