"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 03 15:04:18 GMT 2024","Mon Jun 03 15:04:18 GMT 2024","163","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Mon Jun 03 15:04:18 GMT 2024","Mon Jun 03 15:04:18 GMT 2024","27","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Mon Jun 03 15:04:09 GMT 2024","Mon Jun 03 15:04:10 GMT 2024","1281","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Mon Jun 03 15:04:11 GMT 2024","Mon Jun 03 15:04:14 GMT 2024","2503","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Mon Jun 03 15:04:16 GMT 2024","Mon Jun 03 15:04:18 GMT 2024","1966","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Mon Jun 03 15:04:14 GMT 2024","Mon Jun 03 15:04:16 GMT 2024","2340","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Mon Jun 03 15:02:59 GMT 2024","Mon Jun 03 15:04:09 GMT 2024","69755","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Mon Jun 03 15:04:19 GMT 2024","Mon Jun 03 15:04:23 GMT 2024","4062","chromium","","User Registration","","","Should be able to register new user",""
"passed","Mon Jun 03 15:04:23 GMT 2024","Mon Jun 03 15:04:25 GMT 2024","1848","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Mon Jun 03 15:04:18 GMT 2024","Mon Jun 03 15:04:19 GMT 2024","390","chromium","","Notes App e2e flow","","","Should be able to logout",""
