"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 19 12:13:38 GMT 2024","Fri Jul 19 12:13:40 GMT 2024","1699","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Fri Jul 19 12:13:34 GMT 2024","Fri Jul 19 12:13:34 GMT 2024","494","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Fri Jul 19 12:13:34 GMT 2024","Fri Jul 19 12:13:35 GMT 2024","263","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Fri Jul 19 12:13:25 GMT 2024","Fri Jul 19 12:13:27 GMT 2024","1576","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Fri Jul 19 12:13:35 GMT 2024","Fri Jul 19 12:13:38 GMT 2024","3621","chromium","","User Registration","","","Should be able to register new user",""
"passed","Fri Jul 19 12:13:28 GMT 2024","Fri Jul 19 12:13:31 GMT 2024","2611","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Fri Jul 19 12:12:36 GMT 2024","Fri Jul 19 12:13:25 GMT 2024","49242","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Fri Jul 19 12:13:32 GMT 2024","Fri Jul 19 12:13:34 GMT 2024","1965","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Fri Jul 19 12:13:31 GMT 2024","Fri Jul 19 12:13:32 GMT 2024","1321","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Fri Jul 19 12:13:34 GMT 2024","Fri Jul 19 12:13:34 GMT 2024","17","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
