"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 13 12:14:12 GMT 2024","Tue Aug 13 12:14:13 GMT 2024","1325","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Tue Aug 13 12:14:07 GMT 2024","Tue Aug 13 12:14:08 GMT 2024","1257","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Tue Aug 13 12:14:16 GMT 2024","Tue Aug 13 12:14:16 GMT 2024","266","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Tue Aug 13 12:14:19 GMT 2024","Tue Aug 13 12:14:21 GMT 2024","2141","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Tue Aug 13 12:14:13 GMT 2024","Tue Aug 13 12:14:15 GMT 2024","1982","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Tue Aug 13 12:14:09 GMT 2024","Tue Aug 13 12:14:12 GMT 2024","2844","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Tue Aug 13 12:14:15 GMT 2024","Tue Aug 13 12:14:16 GMT 2024","509","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Tue Aug 13 12:14:16 GMT 2024","Tue Aug 13 12:14:19 GMT 2024","3315","chromium","","User Registration","","","Should be able to register new user",""
"passed","Tue Aug 13 12:14:15 GMT 2024","Tue Aug 13 12:14:15 GMT 2024","30","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Tue Aug 13 12:13:39 GMT 2024","Tue Aug 13 12:14:07 GMT 2024","27545","chromium","","Notes App Login","","","should see user successfully logged in",""
