"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 11 12:12:49 GMT 2024","Thu Jul 11 12:12:51 GMT 2024","2108","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Thu Jul 11 12:12:46 GMT 2024","Thu Jul 11 12:12:47 GMT 2024","1402","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Thu Jul 11 12:12:56 GMT 2024","Thu Jul 11 12:12:56 GMT 2024","28","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Thu Jul 11 12:12:56 GMT 2024","Thu Jul 11 12:12:56 GMT 2024","510","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Thu Jul 11 12:13:00 GMT 2024","Thu Jul 11 12:13:02 GMT 2024","1801","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Thu Jul 11 12:12:56 GMT 2024","Thu Jul 11 12:12:56 GMT 2024","265","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Thu Jul 11 12:12:54 GMT 2024","Thu Jul 11 12:12:56 GMT 2024","2017","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Thu Jul 11 12:12:56 GMT 2024","Thu Jul 11 12:13:00 GMT 2024","3447","chromium","","User Registration","","","Should be able to register new user",""
"passed","Thu Jul 11 12:11:06 GMT 2024","Thu Jul 11 12:12:46 GMT 2024","100319","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Thu Jul 11 12:12:51 GMT 2024","Thu Jul 11 12:12:54 GMT 2024","2988","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
