"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 01 12:32:55 GMT 2024","Thu Aug 01 12:32:56 GMT 2024","1335","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Thu Aug 01 12:32:58 GMT 2024","Thu Aug 01 12:32:58 GMT 2024","29","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Thu Aug 01 12:32:58 GMT 2024","Thu Aug 01 12:32:59 GMT 2024","527","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Thu Aug 01 12:32:59 GMT 2024","Thu Aug 01 12:33:03 GMT 2024","3606","chromium","","User Registration","","","Should be able to register new user",""
"passed","Thu Aug 01 12:32:53 GMT 2024","Thu Aug 01 12:32:55 GMT 2024","1907","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Thu Aug 01 12:32:56 GMT 2024","Thu Aug 01 12:32:58 GMT 2024","1979","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Thu Aug 01 12:32:45 GMT 2024","Thu Aug 01 12:32:51 GMT 2024","5635","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Thu Aug 01 12:32:51 GMT 2024","Thu Aug 01 12:32:52 GMT 2024","1379","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Thu Aug 01 12:33:03 GMT 2024","Thu Aug 01 12:33:05 GMT 2024","1886","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Thu Aug 01 12:32:59 GMT 2024","Thu Aug 01 12:32:59 GMT 2024","394","chromium","","Notes App e2e flow","","","Should be able to logout",""
