"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 11 12:12:55 GMT 2024","Tue Jun 11 12:12:58 GMT 2024","2487","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Tue Jun 11 12:12:52 GMT 2024","Tue Jun 11 12:12:52 GMT 2024","259","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Tue Jun 11 12:12:38 GMT 2024","Tue Jun 11 12:12:43 GMT 2024","5142","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Tue Jun 11 12:12:52 GMT 2024","Tue Jun 11 12:12:55 GMT 2024","3239","chromium","","User Registration","","","Should be able to register new user",""
"passed","Tue Jun 11 12:12:51 GMT 2024","Tue Jun 11 12:12:51 GMT 2024","16","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Tue Jun 11 12:12:49 GMT 2024","Tue Jun 11 12:12:51 GMT 2024","1977","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Tue Jun 11 12:12:43 GMT 2024","Tue Jun 11 12:12:44 GMT 2024","1311","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Tue Jun 11 12:12:45 GMT 2024","Tue Jun 11 12:12:48 GMT 2024","2546","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Tue Jun 11 12:12:51 GMT 2024","Tue Jun 11 12:12:52 GMT 2024","514","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Tue Jun 11 12:12:48 GMT 2024","Tue Jun 11 12:12:49 GMT 2024","1328","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
