"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 29 12:13:48 GMT 2024","Sat Jun 29 12:13:49 GMT 2024","1476","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Sat Jun 29 12:13:54 GMT 2024","Sat Jun 29 12:13:56 GMT 2024","2343","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Sat Jun 29 12:13:57 GMT 2024","Sat Jun 29 12:14:01 GMT 2024","3743","chromium","","User Registration","","","Should be able to register new user",""
"passed","Sat Jun 29 12:13:56 GMT 2024","Sat Jun 29 12:13:56 GMT 2024","17","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Sat Jun 29 12:14:01 GMT 2024","Sat Jun 29 12:14:03 GMT 2024","1771","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Sat Jun 29 12:12:49 GMT 2024","Sat Jun 29 12:13:48 GMT 2024","58405","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Sat Jun 29 12:13:57 GMT 2024","Sat Jun 29 12:13:57 GMT 2024","259","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Sat Jun 29 12:13:56 GMT 2024","Sat Jun 29 12:13:57 GMT 2024","515","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Sat Jun 29 12:13:52 GMT 2024","Sat Jun 29 12:13:54 GMT 2024","1987","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Sat Jun 29 12:13:50 GMT 2024","Sat Jun 29 12:13:52 GMT 2024","1597","chromium","","Notes App e2e flow","","","Should see notes page login",""
