"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 18 12:12:48 GMT 2024","Tue Jun 18 12:13:08 GMT 2024","20617","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Tue Jun 18 12:13:08 GMT 2024","Tue Jun 18 12:13:11 GMT 2024","2362","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Tue Jun 18 12:13:14 GMT 2024","Tue Jun 18 12:13:16 GMT 2024","1959","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Tue Jun 18 12:13:24 GMT 2024","Tue Jun 18 12:13:26 GMT 2024","2226","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Tue Jun 18 12:13:19 GMT 2024","Tue Jun 18 12:13:19 GMT 2024","258","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Tue Jun 18 12:13:16 GMT 2024","Tue Jun 18 12:13:18 GMT 2024","1981","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Tue Jun 18 12:13:12 GMT 2024","Tue Jun 18 12:13:14 GMT 2024","2615","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Tue Jun 18 12:13:18 GMT 2024","Tue Jun 18 12:13:19 GMT 2024","530","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Tue Jun 18 12:13:19 GMT 2024","Tue Jun 18 12:13:24 GMT 2024","4655","chromium","","User Registration","","","Should be able to register new user",""
"passed","Tue Jun 18 12:13:18 GMT 2024","Tue Jun 18 12:13:18 GMT 2024","33","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
