"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Aug 23 12:13:19 GMT 2024","Fri Aug 23 12:14:21 GMT 2024","61025","chromium","","Notes App Login","","","should see user successfully logged in",""
"skipped","Fri Aug 23 12:14:22 GMT 2024","Fri Aug 23 12:14:22 GMT 2024","0","chromium","","Notes App e2e flow","","","Should be able to logout",""
"skipped","Fri Aug 23 12:14:22 GMT 2024","Fri Aug 23 12:14:22 GMT 2024","0","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"failed","Fri Aug 23 12:16:23 GMT 2024","Fri Aug 23 12:17:24 GMT 2024","60867","chromium","","Notes App Login","","","should see error message when login fails",""
"skipped","Fri Aug 23 12:14:23 GMT 2024","Fri Aug 23 12:14:23 GMT 2024","0","chromium","","User Registration","","","Should not be able to register with existing username",""
"failed","Fri Aug 23 12:16:24 GMT 2024","Fri Aug 23 12:17:24 GMT 2024","60558","chromium","","Notes App User Info","","","should be able to view user profile information",""
"skipped","Fri Aug 23 12:14:22 GMT 2024","Fri Aug 23 12:14:22 GMT 2024","0","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"skipped","Fri Aug 23 12:14:22 GMT 2024","Fri Aug 23 12:14:22 GMT 2024","0","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"skipped","Fri Aug 23 12:14:22 GMT 2024","Fri Aug 23 12:14:22 GMT 2024","1","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"failed","Fri Aug 23 12:13:22 GMT 2024","Fri Aug 23 12:14:22 GMT 2024","60348","chromium","","Notes App e2e flow","","","Should see notes page login",""
"failed","Fri Aug 23 12:13:22 GMT 2024","Fri Aug 23 12:14:23 GMT 2024","60610","chromium","","User Registration","","","Should be able to register new user",""
