"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 01 12:09:20 GMT 2024","Sat Jun 01 12:10:17 GMT 2024","57174","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Sat Jun 01 12:10:26 GMT 2024","Sat Jun 01 12:10:26 GMT 2024","262","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Sat Jun 01 12:10:20 GMT 2024","Sat Jun 01 12:10:22 GMT 2024","2641","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Sat Jun 01 12:10:17 GMT 2024","Sat Jun 01 12:10:18 GMT 2024","1372","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Sat Jun 01 12:10:29 GMT 2024","Sat Jun 01 12:10:31 GMT 2024","1777","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Sat Jun 01 12:10:25 GMT 2024","Sat Jun 01 12:10:26 GMT 2024","495","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Sat Jun 01 12:10:22 GMT 2024","Sat Jun 01 12:10:23 GMT 2024","956","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Sat Jun 01 12:10:26 GMT 2024","Sat Jun 01 12:10:29 GMT 2024","3033","chromium","","User Registration","","","Should be able to register new user",""
"passed","Sat Jun 01 12:10:25 GMT 2024","Sat Jun 01 12:10:25 GMT 2024","17","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Sat Jun 01 12:10:23 GMT 2024","Sat Jun 01 12:10:25 GMT 2024","1977","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
