"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 02 12:13:08 GMT 2024","Tue Jul 02 12:13:09 GMT 2024","1431","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Tue Jul 02 12:13:16 GMT 2024","Tue Jul 02 12:13:17 GMT 2024","507","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Tue Jul 02 12:13:13 GMT 2024","Tue Jul 02 12:13:14 GMT 2024","1323","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Tue Jul 02 12:13:10 GMT 2024","Tue Jul 02 12:13:13 GMT 2024","2603","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Tue Jul 02 12:13:16 GMT 2024","Tue Jul 02 12:13:16 GMT 2024","16","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Tue Jul 02 12:13:21 GMT 2024","Tue Jul 02 12:13:23 GMT 2024","2058","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Tue Jul 02 12:13:14 GMT 2024","Tue Jul 02 12:13:16 GMT 2024","1967","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Tue Jul 02 12:13:17 GMT 2024","Tue Jul 02 12:13:17 GMT 2024","264","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Tue Jul 02 12:13:17 GMT 2024","Tue Jul 02 12:13:21 GMT 2024","3674","chromium","","User Registration","","","Should be able to register new user",""
"passed","Tue Jul 02 12:11:29 GMT 2024","Tue Jul 02 12:13:08 GMT 2024","98976","chromium","","Notes App Login","","","should see user successfully logged in",""
