"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 30 12:55:31 GMT 2024","Sun Jun 30 12:55:32 GMT 2024","509","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Sun Jun 30 12:55:32 GMT 2024","Sun Jun 30 12:55:35 GMT 2024","2682","chromium","","User Registration","","","Should be able to register new user",""
"passed","Sun Jun 30 12:55:29 GMT 2024","Sun Jun 30 12:55:31 GMT 2024","1968","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Sun Jun 30 12:55:35 GMT 2024","Sun Jun 30 12:55:37 GMT 2024","1798","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Sun Jun 30 12:55:28 GMT 2024","Sun Jun 30 12:55:29 GMT 2024","983","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Sun Jun 30 12:53:54 GMT 2024","Sun Jun 30 12:55:22 GMT 2024","88565","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Sun Jun 30 12:55:22 GMT 2024","Sun Jun 30 12:55:26 GMT 2024","3368","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Sun Jun 30 12:55:27 GMT 2024","Sun Jun 30 12:55:28 GMT 2024","1497","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Sun Jun 30 12:55:32 GMT 2024","Sun Jun 30 12:55:32 GMT 2024","396","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Sun Jun 30 12:55:31 GMT 2024","Sun Jun 30 12:55:31 GMT 2024","30","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
