"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 30 12:13:44 GMT 2024","Thu May 30 12:13:45 GMT 2024","1206","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Thu May 30 12:13:53 GMT 2024","Thu May 30 12:13:56 GMT 2024","3338","chromium","","User Registration","","","Should be able to register new user",""
"passed","Thu May 30 12:13:13 GMT 2024","Thu May 30 12:13:44 GMT 2024","30886","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Thu May 30 12:13:46 GMT 2024","Thu May 30 12:13:49 GMT 2024","2762","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Thu May 30 12:13:56 GMT 2024","Thu May 30 12:13:58 GMT 2024","1640","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Thu May 30 12:13:52 GMT 2024","Thu May 30 12:13:52 GMT 2024","15","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Thu May 30 12:13:50 GMT 2024","Thu May 30 12:13:52 GMT 2024","1983","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Thu May 30 12:13:52 GMT 2024","Thu May 30 12:13:52 GMT 2024","159","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Thu May 30 12:13:52 GMT 2024","Thu May 30 12:13:53 GMT 2024","263","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Thu May 30 12:13:49 GMT 2024","Thu May 30 12:13:50 GMT 2024","1322","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
