"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 15 12:02:50 GMT 2024","Sat Jun 15 12:02:52 GMT 2024","2530","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Sat Jun 15 12:02:59 GMT 2024","Sat Jun 15 12:03:01 GMT 2024","1833","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Sat Jun 15 12:02:53 GMT 2024","Sat Jun 15 12:02:55 GMT 2024","1949","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Sat Jun 15 12:02:52 GMT 2024","Sat Jun 15 12:02:53 GMT 2024","959","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Sat Jun 15 12:02:56 GMT 2024","Sat Jun 15 12:02:59 GMT 2024","3463","chromium","","User Registration","","","Should be able to register new user",""
"passed","Sat Jun 15 12:02:43 GMT 2024","Sat Jun 15 12:02:48 GMT 2024","4974","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Sat Jun 15 12:02:48 GMT 2024","Sat Jun 15 12:02:49 GMT 2024","1116","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Sat Jun 15 12:02:55 GMT 2024","Sat Jun 15 12:02:56 GMT 2024","476","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Sat Jun 15 12:02:56 GMT 2024","Sat Jun 15 12:02:56 GMT 2024","264","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Sat Jun 15 12:02:55 GMT 2024","Sat Jun 15 12:02:55 GMT 2024","18","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
