"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 05 12:14:10 GMT 2024","Mon Aug 05 12:14:13 GMT 2024","2915","chromium","","User Registration","","","Should be able to register new user",""
"passed","Mon Aug 05 12:14:09 GMT 2024","Mon Aug 05 12:14:10 GMT 2024","529","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Mon Aug 05 12:14:00 GMT 2024","Mon Aug 05 12:14:01 GMT 2024","1220","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Mon Aug 05 12:14:09 GMT 2024","Mon Aug 05 12:14:09 GMT 2024","15","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Mon Aug 05 12:14:13 GMT 2024","Mon Aug 05 12:14:15 GMT 2024","2324","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Mon Aug 05 12:14:05 GMT 2024","Mon Aug 05 12:14:07 GMT 2024","2327","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Mon Aug 05 12:14:10 GMT 2024","Mon Aug 05 12:14:10 GMT 2024","260","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Mon Aug 05 12:13:33 GMT 2024","Mon Aug 05 12:14:00 GMT 2024","27533","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Mon Aug 05 12:14:07 GMT 2024","Mon Aug 05 12:14:09 GMT 2024","1965","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Mon Aug 05 12:14:02 GMT 2024","Mon Aug 05 12:14:05 GMT 2024","2681","chromium","","Notes App e2e flow","","","Should see notes page login",""
