"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 15 12:12:22 GMT 2024","Mon Jul 15 12:13:53 GMT 2024","91519","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Mon Jul 15 12:14:03 GMT 2024","Mon Jul 15 12:14:03 GMT 2024","263","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Mon Jul 15 12:14:03 GMT 2024","Mon Jul 15 12:14:03 GMT 2024","493","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Mon Jul 15 12:14:07 GMT 2024","Mon Jul 15 12:14:09 GMT 2024","2434","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Mon Jul 15 12:13:59 GMT 2024","Mon Jul 15 12:14:01 GMT 2024","1960","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Mon Jul 15 12:13:53 GMT 2024","Mon Jul 15 12:13:55 GMT 2024","1501","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Mon Jul 15 12:14:03 GMT 2024","Mon Jul 15 12:14:03 GMT 2024","24","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Mon Jul 15 12:14:01 GMT 2024","Mon Jul 15 12:14:03 GMT 2024","1990","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Mon Jul 15 12:13:56 GMT 2024","Mon Jul 15 12:13:59 GMT 2024","2829","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Mon Jul 15 12:14:03 GMT 2024","Mon Jul 15 12:14:07 GMT 2024","3416","chromium","","User Registration","","","Should be able to register new user",""
