"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Aug 29 12:14:58 GMT 2024","Thu Aug 29 12:14:58 GMT 2024","0","chromium","","User Registration","","","Should not be able to register with existing username",""
"skipped","Thu Aug 29 12:14:57 GMT 2024","Thu Aug 29 12:14:57 GMT 2024","1","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"failed","Thu Aug 29 12:13:57 GMT 2024","Thu Aug 29 12:14:57 GMT 2024","60370","chromium","","Notes App e2e flow","","","Should see notes page login",""
"failed","Thu Aug 29 12:16:58 GMT 2024","Thu Aug 29 12:17:58 GMT 2024","60593","chromium","","Notes App Login","","","should see error message when login fails",""
"failed","Thu Aug 29 12:16:59 GMT 2024","Thu Aug 29 12:17:59 GMT 2024","60328","chromium","","Notes App User Info","","","should be able to view user profile information",""
"skipped","Thu Aug 29 12:14:57 GMT 2024","Thu Aug 29 12:14:57 GMT 2024","1","chromium","","Notes App e2e flow","","","Should be able to logout",""
"failed","Thu Aug 29 12:13:57 GMT 2024","Thu Aug 29 12:14:58 GMT 2024","60596","chromium","","User Registration","","","Should be able to register new user",""
"skipped","Thu Aug 29 12:14:57 GMT 2024","Thu Aug 29 12:14:57 GMT 2024","0","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"skipped","Thu Aug 29 12:14:57 GMT 2024","Thu Aug 29 12:14:57 GMT 2024","0","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"failed","Thu Aug 29 12:13:55 GMT 2024","Thu Aug 29 12:14:55 GMT 2024","60668","chromium","","Notes App Login","","","should see user successfully logged in",""
"skipped","Thu Aug 29 12:14:57 GMT 2024","Thu Aug 29 12:14:57 GMT 2024","0","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
