"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 04 12:12:13 GMT 2024","Sun Aug 04 12:12:16 GMT 2024","2648","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Sun Aug 04 12:12:23 GMT 2024","Sun Aug 04 12:12:25 GMT 2024","1682","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Sun Aug 04 12:11:52 GMT 2024","Sun Aug 04 12:12:11 GMT 2024","18566","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Sun Aug 04 12:12:19 GMT 2024","Sun Aug 04 12:12:20 GMT 2024","511","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Sun Aug 04 12:12:20 GMT 2024","Sun Aug 04 12:12:23 GMT 2024","2900","chromium","","User Registration","","","Should be able to register new user",""
"passed","Sun Aug 04 12:12:16 GMT 2024","Sun Aug 04 12:12:17 GMT 2024","1339","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Sun Aug 04 12:12:17 GMT 2024","Sun Aug 04 12:12:19 GMT 2024","1979","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"passed","Sun Aug 04 12:12:20 GMT 2024","Sun Aug 04 12:12:20 GMT 2024","264","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Sun Aug 04 12:12:11 GMT 2024","Sun Aug 04 12:12:12 GMT 2024","1343","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Sun Aug 04 12:12:19 GMT 2024","Sun Aug 04 12:12:19 GMT 2024","17","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
