"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 21 12:11:04 GMT 2024","Wed Aug 21 12:11:05 GMT 2024","1377","chromium","","Notes App e2e flow","","","Should see notes page login",""
"failed","Wed Aug 21 12:11:38 GMT 2024","Wed Aug 21 12:11:54 GMT 2024","15965","chromium","","Notes App Login","","","should see error message when login fails",""
"failed","Wed Aug 21 12:12:09 GMT 2024","Wed Aug 21 12:12:20 GMT 2024","10905","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
"failed","Wed Aug 21 12:14:05 GMT 2024","Wed Aug 21 12:14:17 GMT 2024","11546","chromium","","Notes App e2e flow","","","Should be able to logout",""
"failed","Wed Aug 21 12:12:19 GMT 2024","Wed Aug 21 12:12:31 GMT 2024","11922","chromium","","Notes App User Info","","","should be able to view user profile information",""
"failed","Wed Aug 21 12:12:47 GMT 2024","Wed Aug 21 12:12:59 GMT 2024","11615","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"failed","Wed Aug 21 12:13:26 GMT 2024","Wed Aug 21 12:13:38 GMT 2024","11520","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"failed","Wed Aug 21 12:13:11 GMT 2024","Wed Aug 21 12:14:13 GMT 2024","61983","chromium","","User Registration","","","Should be able to register new user",""
"failed","Wed Aug 21 12:14:52 GMT 2024","Wed Aug 21 12:15:09 GMT 2024","17027","chromium","","User Registration","","","Should not be able to register with existing username",""
"failed","Wed Aug 21 12:11:30 GMT 2024","Wed Aug 21 12:11:42 GMT 2024","11856","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Wed Aug 21 12:11:02 GMT 2024","Wed Aug 21 12:11:05 GMT 2024","2966","chromium","","Notes App Login","","","should see user successfully logged in",""
