"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 14 12:03:30 GMT 2024","Wed Aug 14 12:03:32 GMT 2024","1584","chromium","","User Registration","","","Should not be able to register with existing username",""
"passed","Wed Aug 14 12:03:27 GMT 2024","Wed Aug 14 12:03:27 GMT 2024","260","chromium","","Notes App e2e flow","","","Should be able to logout",""
"passed","Wed Aug 14 12:03:19 GMT 2024","Wed Aug 14 12:03:20 GMT 2024","1135","chromium","","Notes App Login","","","should see error message when login fails",""
"passed","Wed Aug 14 12:03:27 GMT 2024","Wed Aug 14 12:03:27 GMT 2024","24","chromium","","Notes App e2e flow","","","Should be able to Delete a Note",""
"passed","Wed Aug 14 12:03:21 GMT 2024","Wed Aug 14 12:03:23 GMT 2024","2493","chromium","","Notes App e2e flow","","","Should see notes page login",""
"passed","Wed Aug 14 12:03:23 GMT 2024","Wed Aug 14 12:03:25 GMT 2024","1326","chromium","","Notes App e2e flow","","","Should be able to Add a Note",""
"passed","Wed Aug 14 12:03:27 GMT 2024","Wed Aug 14 12:03:27 GMT 2024","564","chromium","","Notes App e2e flow","","","Should not be able to add Note without title",""
"passed","Wed Aug 14 12:03:00 GMT 2024","Wed Aug 14 12:03:19 GMT 2024","18770","chromium","","Notes App Login","","","should see user successfully logged in",""
"passed","Wed Aug 14 12:03:28 GMT 2024","Wed Aug 14 12:03:30 GMT 2024","2696","chromium","","User Registration","","","Should be able to register new user",""
"passed","Wed Aug 14 12:03:25 GMT 2024","Wed Aug 14 12:03:27 GMT 2024","1986","chromium","","Notes App e2e flow","","","Should be able to Edit a Note",""
